zip_first_three_digits,population_count,housing_count,total_male_population,total_female_population,white,black_or_african_american,american_indian_or_alaskan_native,asian,native_hawaiian_and_other_pacific_islander,other_race,two_or_more_races,median_household_income,percent_population_in_poverty,median_earnings_past_year,percent_high_school_graduate,percent_bachelors_degree,percent_graduate_degree,pop_under_10,pop_10_to_19,pop_20_to_29,pop_30_to_39,pop_40_to_49,pop_50_to_59,pop_60_to_69,pop_70_to_79,pop_80_plus,kmeans_cluster
312,164921.0,73931.0,77925.0,86996.0,74085.0,83467.0,374.0,2523.0,109.0,2067.0,2296.0,39896.93635740749,25.122123438494793,25804.714081287406,82.26233546910339,21.619470208160266,8.0438014182548,2977.0,2941.875,2864.625,2564.875,2698.5,2828.375,1932.25,1081.5,726.125,2
313,202442.0,88347.0,98820.0,103622.0,136187.0,52290.0,801.0,3170.0,536.0,3420.0,6038.0,55016.96194959544,14.138020538228233,31885.948691477064,87.97615296726963,22.48238089230495,7.777498760138707,1486.6363636363637,1378.2272727272727,1307.909090909091,1278.0454545454545,1331.1363636363637,1171.8181818181818,745.6818181818181,339.59090909090907,162.86363636363637,2
314,236171.0,105200.0,113165.0,123006.0,119615.0,100019.0,622.0,5453.0,226.0,5229.0,5007.0,45052.09216626936,20.695213447036256,27765.862836673427,87.96441465548267,30.099078273793143,10.83844331395472,3079.4,3095.7,4321.7,2986.0,2879.8,2969.2,2214.4,1228.3,842.6,2
315,334359.0,148959.0,166851.0,167508.0,241971.0,72430.0,1156.0,2782.0,255.0,9849.0,5916.0,40950.518119745546,21.17060409111165,25802.80005921779,81.55906749003317,15.834015726210446,6.3777074052141565,1070.75,1056.5,1013.1590909090909,975.7045454545455,1052.5,1010.2045454545455,775.8863636363636,418.40909090909093,225.95454545454547,2
316,188690.0,80199.0,92353.0,96337.0,118823.0,57504.0,780.0,1963.0,177.0,5947.0,3496.0,36400.79514547671,24.63060881180773,22810.64956277492,80.06769974084476,18.063208366103133,6.925261400180189,953.8965517241379,929.0689655172414,1092.1379310344828,828.2068965517242,848.1034482758621,782.551724137931,572.7931034482758,331.2413793103448,168.55172413793105,2
317,372879.0,156366.0,179668.0,193211.0,198462.0,153131.0,1121.0,3331.0,211.0,11948.0,4675.0,35438.049353811824,27.18539061894073,23578.12607843295,77.44661121275267,15.328685897033623,6.454247267075915,1097.938775510204,1127.9795918367347,1042.8775510204082,938.0816326530612,1008.3265306122449,997.5918367346939,734.2244897959183,410.6530612244898,252.10204081632654,2
318,86317.0,37489.0,42775.0,43542.0,55630.0,25878.0,255.0,913.0,40.0,2359.0,1242.0,51911.813953218945,16.30650975010716,30441.7479523153,82.62270243636827,20.36472482709084,8.672248195604574,395.2962962962963,463.48148148148147,328.74074074074076,377.22222222222223,488.7037037037037,490.85185185185185,373.9259259259259,184.85185185185185,93.85185185185185,2
319,189947.0,81618.0,92417.0,97530.0,87806.0,85873.0,773.0,4040.0,497.0,4951.0,6007.0,41398.503945837525,19.809989899814155,25490.49800733889,85.40169837165104,22.18783578945706,7.973499595150226,3983.0,3927.285714285714,4777.428571428572,3624.0,3321.1428571428573,3269.5714285714284,2087.5714285714284,1275.2857142857142,870.0,2
320,598296.0,259172.0,302646.0,295650.0,496578.0,67404.0,2422.0,10125.0,467.0,8781.0,12519.0,54427.31578683461,14.33510821399441,29952.192259349886,87.09742699633625,23.418801459979676,7.909612147666039,1624.2,1794.4888888888888,1589.5777777777778,1608.2,1948.1777777777777,1927.7111111111112,1526.3333333333333,822.6666666666666,454.1111111111111,0
321,570368.0,320873.0,278608.0,291760.0,481489.0,59015.0,1862.0,8213.0,251.0,10043.0,9495.0,42460.757141003705,17.575262450382905,24640.03833314632,87.21823582073327,21.305281828924482,7.7783508296398125,1072.7173913043478,1254.0,1200.2173913043478,1095.608695652174,1439.3478260869565,1780.0217391304348,2182.195652173913,1546.304347826087,828.8913043478261,0
322,935077.0,420789.0,454330.0,480747.0,592372.0,256380.0,3580.0,37238.0,819.0,18804.0,25884.0,51493.39499848676,16.18583489274145,31008.08333859137,88.20551020739471,27.315018158504593,8.437014583504888,2882.3023255813955,2895.279069767442,3263.279069767442,2944.5116279069766,3179.5116279069766,3000.4651162790697,1948.2093023255813,982.1627906976744,650.2558139534884,0
323,444224.0,201954.0,220200.0,224024.0,283181.0,134426.0,1595.0,8868.0,197.0,7304.0,8653.0,47934.48066515992,22.623405277067423,27775.2436901203,86.75982858715423,31.73363305607081,12.981300193596024,1145.5454545454545,1416.2045454545455,2007.5454545454545,1228.9318181818182,1277.3863636363637,1338.2272727272727,935.0454545454545,463.5681818181818,283.54545454545456,0
324,381582.0,211150.0,196702.0,184880.0,315339.0,44533.0,2743.0,4866.0,329.0,4336.0,9436.0,44339.67793554203,16.84784378246353,25703.403339256045,83.73090526125446,19.077181185433272,6.633362557982292,849.9807692307693,890.3076923076923,957.5384615384615,923.3076923076923,1079.4423076923076,1069.8461538461538,815.7307692307693,476.5192307692308,275.4423076923077,2
325,660236.0,326399.0,328577.0,331659.0,514217.0,93204.0,5075.0,16527.0,1008.0,8911.0,21294.0,51620.94040464319,15.116930504243939,27652.460029444017,89.29454998954918,25.83764560323884,9.253514994032438,1747.2173913043478,1901.1739130434783,2075.1521739130435,1673.7391304347825,2021.0,2036.5434782608695,1495.4782608695652,903.6521739130435,499.0,0
326,380977.0,177216.0,187293.0,193684.0,289507.0,60835.0,1385.0,13935.0,203.0,6295.0,8817.0,42339.974087674585,22.536633446638515,25905.26396606619,88.73470821151932,32.68666310800915,15.452924385986558,804.3673469387755,1083.7755102040817,1617.0204081632653,858.9387755102041,922.7142857142857,1037.2448979591836,783.8367346938776,415.0816326530612,252.0612244897959,2
327,963955.0,429749.0,468927.0,495028.0,768390.0,104595.0,3752.0,24554.0,518.0,36804.0,25342.0,53283.239379431616,13.769152447883975,30100.299944499482,89.07770102089827,28.372557003179608,9.890008022054971,2431.086956521739,2824.521739130435,2666.9347826086955,2527.8260869565215,3093.9347826086955,2986.521739130435,2204.717391304348,1316.9565217391305,903.0434782608696,0
328,893826.0,383838.0,440579.0,453247.0,549471.0,199469.0,3668.0,45673.0,1064.0,62728.0,31753.0,47661.36853145914,18.094575194724705,26673.16518091888,86.68296244593466,28.498446860239014,9.06741380660218,2992.4210526315787,3362.3684210526317,4345.9473684210525,3465.8947368421054,3384.5526315789475,2818.5,1723.921052631579,906.5,521.6315789473684,0
329,620835.0,314775.0,303590.0,317245.0,517050.0,60060.0,2210.0,12234.0,514.0,13563.0,15204.0,50150.273509064406,13.631726325674293,28965.557542664315,89.40206847455444,26.464238950123626,10.11281173339132,1751.0,2058.527777777778,1781.8333333333333,1713.7777777777778,2415.027777777778,2624.5555555555557,2196.222222222222,1617.8055555555557,1086.6666666666667,0
330,1672562.0,699406.0,809699.0,862863.0,1157567.0,360696.0,4602.0,41222.0,735.0,63007.0,44733.0,49412.304505901724,17.301462771305342,28483.079301096164,82.81262152356682,24.4166057071128,8.302567586971366,3844.759259259259,4184.351851851852,3976.5,4182.7962962962965,4823.592592592592,4123.166666666667,2830.814814814815,1763.8148148148148,1243.5740740740741,1
331,1885844.0,785624.0,913638.0,972206.0,1391591.0,355155.0,3840.0,32608.0,503.0,56692.0,45455.0,48581.88468717455,18.603946853610378,28064.323946731543,80.58070135774753,29.330933413580336,11.120581264250918,3511.8032786885246,3840.032786885246,4340.524590163935,4387.229508196721,4796.7213114754095,4009.245901639344,2845.344262295082,1909.7868852459017,1274.7868852459017,1
333,765608.0,359432.0,375015.0,390593.0,478224.0,218789.0,1998.0,22191.0,411.0,23646.0,20349.0,56533.9733518981,14.976996991410745,32314.721693085758,87.67568078363863,30.989192478135028,11.41911243456181,3268.1111111111113,3586.740740740741,3609.777777777778,3715.740740740741,4500.925925925926,4095.8888888888887,2775.3333333333335,1569.962962962963,1233.3703703703704,0
334,1427494.0,724869.0,691728.0,735766.0,1049774.0,245887.0,6772.0,32393.0,814.0,59202.0,32652.0,54092.6594542604,14.808314426260283,30559.282134986206,86.75471120943415,31.198817074257406,11.57831580104715,2709.9473684210525,2931.6666666666665,2819.842105263158,2850.2105263157896,3450.438596491228,3311.8070175438597,2859.9298245614036,2204.9298245614036,1904.982456140351,1
335,709090.0,304547.0,347078.0,362012.0,562066.0,69745.0,2858.0,18208.0,550.0,36299.0,19364.0,57164.193621402075,13.00016567925087,31808.801696540635,86.9015762769183,25.458011984656387,8.378860931757604,2293.390243902439,2392.170731707317,1998.7560975609756,2236.829268292683,2534.5853658536585,2249.317073170732,1817.5853658536585,1123.1951219512196,649.0487804878048,0
336,712097.0,325765.0,347066.0,365031.0,475073.0,149462.0,2670.0,28112.0,510.0,32486.0,23784.0,48100.4228328444,19.974577372464708,30340.567252775956,86.15661646348742,31.05375663470005,11.423298228190822,3450.346153846154,3620.9615384615386,4541.038461538462,3936.4615384615386,4035.3076923076924,3478.4615384615386,2271.4615384615386,1231.923076923077,822.3846153846154,0
337,731863.0,407559.0,352548.0,379315.0,584744.0,88674.0,2470.0,22825.0,691.0,15957.0,16502.0,44801.499503322346,15.360353308337766,29980.45035341314,87.76506128947631,26.03865417175073,8.982068921642439,1781.5897435897436,1942.7692307692307,2111.3333333333335,2121.4102564102564,2676.3076923076924,2895.5897435897436,2393.4102564102564,1575.974358974359,1267.3333333333333,0
338,704015.0,334208.0,346720.0,357295.0,537504.0,94881.0,3173.0,11004.0,393.0,40685.0,16375.0,42924.00336214427,18.838462948942848,25525.64353174293,81.23473727207517,16.985305856267267,5.430065876437292,1814.6734693877552,1862.3265306122448,1702.0816326530612,1637.7755102040817,1806.2857142857142,1821.8367346938776,1730.6938775510205,1251.6938775510205,740.2857142857143,0
339,731791.0,430468.0,359161.0,372630.0,608908.0,60622.0,2467.0,9833.0,372.0,34431.0,15158.0,47170.09080598149,15.124006882702847,25795.63857850124,86.49188034452459,22.742970505923136,8.327749912884963,1555.8163265306123,1654.204081632653,1538.8979591836735,1548.938775510204,1860.0408163265306,2010.4285714285713,2228.326530612245,1573.5102040816328,964.3469387755102,0
341,372782.0,233928.0,184871.0,187911.0,315009.0,22148.0,1358.0,4023.0,194.0,23229.0,6821.0,55978.27963796535,14.46495327778702,26750.186835737775,84.10029997049215,30.471379514568838,11.981755916326433,1659.4347826086957,1663.9130434782608,1608.9565217391305,1645.0869565217392,1927.391304347826,2016.5217391304348,2570.3478260869565,2020.8695652173913,1095.391304347826,2
342,754925.0,429430.0,365403.0,389522.0,646845.0,50497.0,2168.0,10461.0,366.0,31069.0,13519.0,50101.95593734477,14.325900443355298,27394.09831307746,88.8028316574494,27.397559742888365,10.868862243534126,1570.4565217391305,1707.3478260869565,1516.0652173913043,1562.6304347826087,2008.2173913043478,2283.1304347826085,2498.608695652174,1915.1304347826087,1349.8260869565217,0
343,25280.0,10652.0,11900.0,13380.0,24102.0,145.0,44.0,520.0,1.0,121.0,347.0,51744.0,16.4593,23080.0,91.79909999999998,36.0504,14.055100000000001,2212.0,3965.0,5173.0,2465.0,3114.0,3181.0,2335.0,1496.0,1339.0,2
344,447403.0,226370.0,214834.0,232569.0,379958.0,40785.0,1641.0,6408.0,175.0,9693.0,8743.0,40550.706389988445,17.259698563487504,23925.019085701257,85.59190554466555,17.755783013748232,6.18823715866903,1048.1904761904761,1167.642857142857,992.1428571428571,991.2619047619048,1306.0714285714287,1452.9761904761904,1659.8333333333333,1282.142857142857,752.1904761904761,0
345,20818.0,10146.0,10075.0,10743.0,20101.0,102.0,35.0,231.0,14.0,70.0,265.0,60886.22101066385,5.669148491689883,32041.6905562494,93.19632193294265,36.83620503890864,15.147605552886924,318.0,381.14285714285717,292.57142857142856,303.2857142857143,443.57142857142856,496.42857142857144,369.2857142857143,201.42857142857142,168.28571428571428,2
346,665904.0,334305.0,319957.0,345947.0,603612.0,23521.0,2143.0,11741.0,343.0,11006.0,13538.0,46760.48394663495,13.415560876342537,29164.579059444004,88.68109599311613,21.84977783449266,7.036298666174102,1728.7948717948718,2003.2564102564102,1587.7179487179487,1792.1025641025642,2393.5128205128203,2482.4102564102564,2302.974358974359,1627.5641025641025,1156.128205128205,0
347,607239.0,276020.0,298922.0,308317.0,443307.0,76804.0,2950.0,18683.0,617.0,44199.0,20679.0,50303.0532409809,14.856952129886256,26916.68911746446,86.03767021535178,22.63371052946204,6.9328415772043614,2506.59375,2682.125,2210.53125,2553.59375,2817.34375,2358.9375,1989.6875,1220.875,636.53125,0
349,441300.0,220886.0,218718.0,222582.0,336244.0,63181.0,2837.0,6026.0,291.0,22540.0,10181.0,45330.42507817811,18.072831309313393,26691.95151597553,83.89151954951281,20.789566427600267,7.410113015409017,2285.681818181818,2479.2272727272725,2092.590909090909,2198.3636363636365,2719.318181818182,2723.681818181818,2492.6363636363635,1867.7727272727273,1199.8181818181818,0
350,442183.0,193049.0,216393.0,225790.0,333930.0,88770.0,1740.0,2270.0,173.0,10052.0,5248.0,45931.23202610684,16.47830432060934,29256.32784616324,82.1714004312694,18.06675376529627,5.7054676871340595,1036.2142857142858,1054.7142857142858,958.6785714285714,1077.5892857142858,1111.5535714285713,1087.5,815.1071428571429,478.98214285714283,275.7857142857143,0
351,324773.0,136803.0,159789.0,164984.0,269021.0,42666.0,1132.0,2001.0,113.0,6136.0,3704.0,53927.616843148906,14.140009518032596,32276.483808690995,84.33328936949808,19.865069729626537,6.820508771357226,990.3809523809524,1060.7857142857142,898.0952380952381,1035.9285714285713,1129.0,1121.5714285714287,814.5952380952381,448.9761904761905,233.35714285714286,2
352,492866.0,232274.0,232697.0,260169.0,247353.0,216611.0,1107.0,10212.0,194.0,11591.0,5798.0,52671.99781482188,18.53463304407283,31526.70813162198,88.9487294057614,38.16514213275007,15.013602508186814,2243.2413793103447,2236.448275862069,2585.103448275862,2265.9655172413795,2272.137931034483,2387.7241379310344,1517.0,837.7586206896551,650.0,0
354,225321.0,100999.0,108689.0,116632.0,137334.0,79505.0,563.0,2359.0,116.0,3132.0,2312.0,42356.56089312581,22.00882958667856,24584.693250961962,84.24573438871654,23.883163352284075,9.65805784458617,832.78125,1081.28125,1407.4375,835.4375,823.28125,888.84375,599.21875,349.3125,223.6875,2
355,158109.0,76445.0,77737.0,80372.0,144917.0,8441.0,592.0,347.0,80.0,1792.0,1940.0,35517.41921712236,21.292914952343004,23861.708384721933,75.45198248486803,10.628861266594562,4.065499234072697,465.3,509.025,420.625,470.45,561.6,571.5,487.75,306.225,160.25,2
356,384222.0,171890.0,188384.0,195838.0,312110.0,45287.0,4083.0,2089.0,209.0,13043.0,7401.0,43863.13949747802,16.759765088152164,26579.092365871813,81.11778889756442,18.94959050731088,6.625758914637892,1318.6944444444443,1426.0277777777778,1313.75,1324.5833333333333,1531.6666666666667,1492.3055555555557,1166.2222222222222,703.4722222222222,396.1111111111111,2
357,238219.0,103984.0,117929.0,120290.0,197747.0,24919.0,2260.0,4857.0,187.0,2610.0,5639.0,64756.336081504836,10.887327832792511,35831.15949189611,86.54115873586908,31.43904462112594,11.19450191504456,837.6486486486486,938.0,701.0,828.6756756756756,1054.918918918919,944.2162162162163,626.7297297297297,343.6216216216216,163.54054054054055,2
358,206306.0,97782.0,101204.0,105102.0,131127.0,59190.0,1288.0,4360.0,236.0,5250.0,4855.0,51505.65494459686,16.312435321318816,29082.423899450332,88.58283546237143,34.87136841633302,13.507718588407512,1324.0,1502.2222222222222,1816.0555555555557,1361.5,1586.7777777777778,1583.5,1113.7777777777778,736.1666666666666,437.44444444444446,2
359,293517.0,136874.0,144022.0,149495.0,247602.0,20101.0,2254.0,1391.0,424.0,16560.0,5185.0,38443.233270986006,19.658005234790494,24634.805585366434,76.46742237144696,13.307343997792291,4.863637218627882,859.8222222222222,886.7111111111111,757.8444444444444,824.9111111111112,887.9333333333333,897.3555555555556,734.2888888888889,434.7111111111111,239.0222222222222,2
360,301259.0,131910.0,147511.0,153748.0,192138.0,97669.0,1164.0,2416.0,244.0,3812.0,3816.0,45615.99345413747,18.32023195157655,27650.67735735696,82.3420179141536,19.88757322536422,7.411030125573011,606.5806451612904,686.2903225806451,643.7741935483871,617.3870967741935,693.4677419354839,672.2096774193549,505.5,279.80645161290323,154.0,2
361,214703.0,95173.0,101898.0,112805.0,81206.0,120864.0,535.0,4643.0,166.0,4545.0,2744.0,45581.62525907882,22.31202102113151,26774.921854841337,85.10089470897007,30.612730667014432,11.710333059621895,2273.846153846154,2321.230769230769,2665.5384615384614,2224.6923076923076,2137.153846153846,2122.846153846154,1408.3846153846155,826.3846153846154,535.5384615384615,2
362,185658.0,85491.0,90058.0,95600.0,144398.0,33808.0,780.0,1056.0,113.0,2658.0,2845.0,38899.57968953667,21.32429874446563,24830.46827500027,77.45702961089746,14.300556077303428,5.31501114360814,822.1785714285714,921.4285714285714,846.6428571428571,803.4642857142857,902.7142857142857,934.1428571428571,729.3571428571429,433.85714285714283,236.85714285714286,2
363,237766.0,107983.0,115698.0,122068.0,173536.0,51214.0,1538.0,2092.0,200.0,4227.0,4959.0,43291.55838934078,17.919411983630965,26869.69307218021,83.04429708158442,18.975831568012243,6.731914669464935,931.8529411764706,932.0,894.9117647058823,888.5588235294117,943.7647058823529,951.0882352941177,747.1470588235294,450.52941176470586,253.26470588235293,2
364,108815.0,53825.0,52527.0,56288.0,76950.0,28499.0,909.0,329.0,21.0,649.0,1458.0,31567.46356660387,25.216478506639707,24073.970950696137,77.77654927078069,12.029625507512751,4.0119888122042,418.8125,471.0,358.78125,388.8125,454.25,501.28125,404.6875,255.8125,147.03125,2
365,359658.0,178564.0,177797.0,181861.0,287893.0,50556.0,6411.0,4065.0,170.0,5216.0,5347.0,47484.73891307854,16.010496524754068,28062.88017505519,83.71307626328345,19.468121634163566,6.2062897116149225,818.0701754385965,865.7543859649123,719.8245614035088,791.6491228070175,888.5438596491229,898.421052631579,713.1052631578947,406.35087719298247,208.0701754385965,2
366,282775.0,125051.0,134045.0,148730.0,142997.0,127227.0,1041.0,4880.0,142.0,2511.0,3977.0,42899.47634338255,21.825248995844756,26918.50528512068,86.14894258863055,24.708271423569975,8.664759188400673,2120.6111111111113,2238.777777777778,2259.1666666666665,1942.2222222222222,2052.1111111111113,2147.8888888888887,1487.6666666666667,871.6666666666666,589.6111111111111,2
367,114986.0,54244.0,53943.0,61043.0,41855.0,71439.0,196.0,317.0,39.0,373.0,767.0,29172.594785452144,30.56053981180317,23234.26217104691,77.66928166037604,13.549882264797454,4.799803109943818,365.9761904761905,423.26190476190476,312.7857142857143,305.3095238095238,358.7142857142857,392.1904761904762,293.85714285714283,179.66666666666666,106.0,2
368,241885.0,115024.0,118216.0,123669.0,157525.0,72577.0,775.0,4070.0,228.0,2846.0,3864.0,40851.439431961466,22.04801068358931,25094.358848212993,83.40621830539305,25.952800069867912,10.559387111230544,1168.8076923076924,1305.3461538461538,1698.8461538461538,1155.3846153846155,1209.076923076923,1178.076923076923,861.5,470.0,256.2307692307692,2
369,19164.0,10020.0,9033.0,10131.0,8663.0,10338.0,26.0,19.0,2.0,40.0,76.0,32478.876904612815,25.700644145272385,23588.42965977875,76.3824999739094,12.38278843143394,4.086783891671885,172.23076923076923,207.53846153846155,144.3846153846154,166.0,196.30769230769232,228.46153846153845,178.07692307692307,111.23076923076923,69.92307692307692,2
370,894222.0,371327.0,436626.0,457596.0,724390.0,103873.0,3190.0,16941.0,943.0,23779.0,21106.0,57251.23858616764,12.425130102480145,32470.361938086964,88.14468484078897,27.759697517618665,9.150997811729079,1997.1875,1959.5,1819.9375,1948.421875,2096.625,1889.8125,1266.703125,647.875,346.15625,0
371,608630.0,250715.0,299795.0,308835.0,509737.0,55333.0,2129.0,10226.0,377.0,18914.0,11914.0,52813.00982205938,14.469622421996947,30324.553602352826,85.94505464732269,23.40251319718055,6.940760709133629,1908.8478260869565,1838.391304347826,1788.4130434782608,1905.9782608695652,1956.108695652174,1711.0652173913043,1171.1739130434783,612.1086956521739,339.0,0
372,431336.0,196284.0,209836.0,221500.0,264788.0,122481.0,1441.0,13562.0,232.0,18864.0,9968.0,48872.62697062151,20.957149954327946,28958.603093643935,85.55727644481333,38.94855208793145,15.191693256301352,2470.181818181818,2302.0454545454545,3787.8636363636365,2958.681818181818,2560.909090909091,2490.2727272727275,1555.3636363636363,854.8181818181819,626.0454545454545,0
373,564574.0,246889.0,276546.0,288028.0,519666.0,21004.0,1978.0,4678.0,247.0,7950.0,9051.0,44850.3830020511,17.20102878648326,27139.643277940537,81.8359661367686,19.000744088817413,7.094079837186976,926.7066666666667,1003.84,850.7066666666667,921.8666666666667,1071.1733333333334,1085.2666666666667,890.7066666666667,505.8,271.58666666666664,0
374,224283.0,106811.0,107335.0,116948.0,147840.0,62111.0,845.0,3928.0,228.0,5237.0,4094.0,41899.820797831315,21.379179064396325,26349.99184066559,84.67182227186188,25.12018893005712,8.728991967737189,1257.4285714285713,1299.142857142857,1642.7619047619048,1358.7619047619048,1395.1904761904761,1513.7142857142858,1096.8095238095239,631.3809523809524,484.95238095238096,2
375,15772.0,6073.0,7712.0,8060.0,13473.0,408.0,99.0,1275.0,3.0,95.0,419.0,91783.3450418463,9.409614012173472,19775.62452447375,95.74299317778342,70.72568596246514,37.96885273269085,245.8,576.8,751.6,228.4,335.0,379.8,271.4,181.0,184.6,2
376,420167.0,199293.0,205496.0,214671.0,396695.0,9727.0,1078.0,3233.0,101.0,3648.0,5685.0,39401.536803223484,18.878728934685494,25197.35864549096,83.65123182401284,21.848506414830293,8.301210276390101,1313.6571428571428,1430.4857142857143,1407.3714285714286,1478.3142857142857,1732.5428571428572,1762.3428571428572,1482.6571428571428,872.7142857142857,524.6857142857143,0
377,355849.0,171200.0,174814.0,181035.0,338006.0,6184.0,1008.0,1604.0,156.0,4285.0,4606.0,41114.70552116207,18.330358230878822,25110.332981124015,81.06682517950031,16.285464931754763,5.765520758804999,741.3333333333334,827.7037037037037,709.7222222222222,773.0925925925926,940.8703703703703,983.6851851851852,865.3888888888889,491.81481481481484,256.18518518518516,2
378,535303.0,253413.0,262252.0,273051.0,500114.0,11543.0,1819.0,3759.0,178.0,9681.0,8209.0,41232.34784038199,17.82593569641866,25371.717709409437,81.25995455639143,16.551597643390753,6.347845558870397,1023.4285714285714,1099.2063492063492,926.1428571428571,1050.4126984126983,1233.063492063492,1220.5873015873017,1034.6031746031747,584.8095238095239,324.6190476190476,0
379,391389.0,177836.0,190303.0,201086.0,330570.0,37516.0,1139.0,7902.0,351.0,6172.0,7739.0,52052.461459059916,15.892410377910467,31486.220320448454,90.46623287982032,36.50399406217343,13.91947888724517,2645.3888888888887,2771.8888888888887,3505.0555555555557,2869.0555555555557,2995.3888888888887,2943.8333333333335,2069.8333333333335,1157.6666666666667,785.7222222222222,2
380,444692.0,180493.0,219589.0,225103.0,315169.0,103807.0,1324.0,10407.0,187.0,6687.0,7111.0,59233.756408930225,13.114299136256106,33739.40187140762,87.30605041466902,27.62005107197791,9.581824944905689,1162.7450980392157,1241.8235294117646,1056.549019607843,1189.5294117647059,1340.8431372549019,1220.1176470588234,829.5490196078431,435.6666666666667,242.62745098039215,0
381,761495.0,339647.0,362967.0,398528.0,268190.0,440905.0,1804.0,12857.0,342.0,27288.0,10109.0,45266.61557593943,23.848364719794613,28077.28112856946,83.71186258242012,24.92843499629019,9.415519233481506,2987.3333333333335,3186.75,3133.6111111111113,2786.25,2830.3055555555557,2873.1666666666665,1808.111111111111,923.3611111111111,623.75,0
382,177070.0,79223.0,85975.0,91095.0,158859.0,11011.0,399.0,2596.0,48.0,1421.0,2736.0,47413.408211441805,16.326940160953292,24745.301807194894,86.0126521420907,27.443811036878067,11.827197538826452,564.0882352941177,755.6470588235294,804.1764705882352,572.0588235294117,702.4705882352941,703.2058823529412,561.1470588235294,335.20588235294116,209.94117647058823,2
383,325825.0,151056.0,156797.0,169028.0,260859.0,54093.0,773.0,1910.0,91.0,3333.0,4766.0,42417.83648891276,19.30467029908693,26446.11640297706,83.02539735195273,19.378945951968085,7.172322406506561,623.1060606060606,682.6363636363636,565.5757575757576,585.6212121212121,695.030303030303,700.8787878787879,553.3181818181819,322.6363636363636,207.93939393939394,2
384,215531.0,99821.0,106448.0,109083.0,193356.0,14550.0,682.0,1055.0,67.0,2302.0,3519.0,45645.14999698419,16.202094363687824,27334.209784207374,83.46249763375108,18.19655796196371,6.565351491896757,616.0232558139535,660.8139534883721,554.6976744186046,585.3488372093024,733.4186046511628,769.7906976744187,575.0232558139535,327.09302325581393,190.13953488372093,2
385,253299.0,122064.0,124849.0,128450.0,241817.0,2482.0,861.0,1691.0,118.0,3176.0,3154.0,38710.152586468954,20.85042141066487,24150.64739694985,80.93972939174652,18.078489984563696,6.918807844089398,554.0754716981132,593.9433962264151,564.6603773584906,544.8301886792453,652.622641509434,670.811320754717,625.8867924528302,379.45283018867923,192.9433962264151,2
386,457160.0,190553.0,222147.0,235013.0,304708.0,133413.0,1078.0,4129.0,163.0,7975.0,5694.0,47040.455433546245,19.184832739084786,28455.069255840404,83.08900619345523,20.942864631420072,7.167314609545893,1023.3548387096774,1115.9193548387098,1008.741935483871,970.8387096774194,1030.3225806451612,950.6290322580645,683.6451612903226,378.5483870967742,211.5483870967742,0
387,154759.0,64948.0,74936.0,79823.0,68322.0,82551.0,252.0,1385.0,35.0,973.0,1241.0,36492.977526347415,30.06047491712922,24068.36702227334,77.77730006526276,19.61084610006526,6.322499388726989,451.72340425531917,476.6170212765957,454.1914893617021,393.5744680851064,449.25531914893617,474.72340425531917,315.63829787234044,168.2127659574468,108.80851063829788,2
388,278219.0,123706.0,134858.0,143361.0,220951.0,48199.0,512.0,1064.0,57.0,4466.0,2970.0,40493.02372950805,18.246338412545516,26152.993537465092,79.35107780920785,17.24934209705304,6.003222661644244,829.1521739130435,865.6086956521739,709.2391304347826,752.9565217391304,853.9782608695652,809.3913043478261,627.5,377.32608695652175,223.08695652173913,2
389,120745.0,54744.0,58912.0,61833.0,61190.0,56655.0,222.0,503.0,20.0,1156.0,999.0,32198.20155700029,28.15241598906787,22976.024870595054,75.38653674023769,15.510189592115614,5.722313997266967,391.7073170731707,409.1219512195122,372.7317073170732,353.4634146341463,387.9024390243902,412.0487804878049,307.9512195121951,187.14634146341464,122.92682926829268,2
390,322674.0,138226.0,155236.0,167438.0,196429.0,113546.0,2543.0,2787.0,116.0,4311.0,2942.0,49073.33392216293,18.938861354494012,29190.752893012763,84.01842774503058,25.527434783713595,8.894095795756707,1045.0,1040.4772727272727,901.7727272727273,923.6136363636364,1004.9318181818181,1029.5454545454545,726.0681818181819,408.59090909090907,253.5,2
391,290664.0,123171.0,143298.0,147366.0,159593.0,121218.0,1081.0,2819.0,87.0,3166.0,2700.0,44551.81313475353,22.17613243573335,28943.78244983899,82.67878291016432,25.96888643588473,10.038142110134038,940.6904761904761,1015.2142857142857,839.8333333333334,875.7142857142857,954.1666666666666,1005.7380952380952,663.452380952381,388.0,237.76190476190476,2
392,231957.0,98191.0,108992.0,122965.0,70140.0,154864.0,372.0,1432.0,110.0,2739.0,2300.0,37416.369240850676,25.91909116301729,24649.548200744102,84.381268171687,24.5370282323879,9.466510703708014,2490.3571428571427,2487.1428571428573,2740.4285714285716,2252.0714285714284,2124.3571428571427,2069.6428571428573,1261.357142857143,702.0714285714286,440.92857142857144,2
393,211197.0,93051.0,101532.0,109665.0,114998.0,86654.0,5776.0,860.0,51.0,1036.0,1822.0,34515.58803865585,25.411383873350474,23468.994015066502,79.65294657263125,14.967312239757195,5.151990120124812,768.3589743589744,786.7435897435897,673.8205128205128,650.5897435897435,699.3846153846154,737.5384615384615,543.6410256410256,337.56410256410254,217.66666666666666,2
